Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1174,50,4,138.0,18030,2,0,1,1,1,5,1,5,3,3,1,1,5,6,1946,1994,2,2,9,9,3,0.0,4,5,2,4,4,4,5,152,2,469,977,1598,2,5,2,5,1636,971,479,3086,0,0,3,0,3,1,1,12,1,1,3,0,1980.0,0,0,0,0,0,3,122,0,0,0,0,0,0,3,0,0,3,2007,9,5,200500
1175,70,4,80.0,16560,2,0,1,4,1,5,1,7,3,3,1,6,6,8,1932,1950,2,2,14,15,3,0.0,4,5,1,3,4,4,5,503,6,0,449,952,2,5,2,5,1170,1175,0,2345,0,0,2,1,4,1,4,9,7,1,3,6,1932.0,3,2,360,5,5,3,0,0,0,0,0,0,0,0,0,0,7,2006,9,5,239000
1176,50,4,85.0,10678,2,0,4,4,1,5,1,16,3,3,1,1,8,5,1992,2000,4,2,7,7,2,337.0,3,5,3,3,4,4,3,700,6,0,983,1683,2,1,2,5,2129,743,0,2872,0,0,2,1,4,1,3,9,7,1,5,2,1992.0,1,2,541,5,5,3,0,33,0,0,0,0,0,0,0,0,4,2007,9,5,285000
1177,20,4,37.0,6951,2,0,1,4,1,2,1,12,3,3,1,3,5,5,1984,1985,2,2,7,11,3,0.0,4,5,2,4,4,4,1,658,6,0,218,876,2,5,2,5,923,0,0,923,1,0,1,0,3,1,4,5,7,0,0,2,1984.0,3,1,264,5,5,3,362,0,0,0,0,0,0,3,0,0,10,2008,9,5,119500
1178,50,5,69.0,3950,2,1,4,1,1,5,1,18,1,3,1,1,6,8,1926,2004,2,2,9,9,3,0.0,4,5,2,4,4,4,5,468,6,0,350,818,2,5,2,5,818,406,0,1224,0,0,1,0,3,1,4,5,7,0,0,6,1926.0,3,1,210,5,5,1,0,0,116,0,0,0,0,0,0,0,12,2009,9,5,115000
1179,50,4,54.0,7681,2,0,1,4,1,3,1,7,3,3,1,1,5,6,1921,1950,2,2,14,15,3,0.0,4,5,1,4,4,4,6,0,6,0,731,731,2,1,2,5,820,523,0,1343,0,0,1,1,3,1,4,7,7,1,3,6,1921.0,3,1,186,2,5,3,192,0,102,0,0,0,0,0,0,0,7,2009,9,5,154900
1180,20,4,77.0,8335,2,0,4,4,1,1,1,8,3,3,1,3,5,5,1954,1954,2,2,14,15,3,0.0,4,5,4,0,0,0,0,0,0,0,0,0,2,3,2,5,1124,0,0,1124,0,0,1,0,3,1,4,5,4,1,3,0,1980.0,0,0,0,0,0,1,0,36,190,0,0,0,0,0,0,0,4,2006,9,5,93000
1181,60,4,69.0,11170,2,0,2,4,1,1,1,24,3,3,1,6,7,5,1990,1991,2,2,9,9,3,0.0,4,5,6,3,4,4,4,1216,6,0,0,1216,2,1,2,5,1298,1216,0,2514,0,0,2,1,4,1,4,8,7,0,0,2,1990.0,1,2,693,5,5,3,0,0,0,0,0,0,0,1,0,0,4,2006,9,5,250000
1182,120,5,64.0,5587,2,0,1,2,1,5,2,7,3,3,5,3,8,5,2008,2008,4,2,6,6,4,186.0,1,5,3,1,4,2,3,1480,6,0,120,1600,2,1,2,5,1652,0,0,1652,1,1,2,0,2,1,3,5,7,1,3,2,2008.0,1,2,482,5,5,3,162,53,0,153,0,0,0,0,0,0,11,2008,7,6,392500
1183,60,4,160.0,15623,2,0,1,4,1,1,1,16,3,3,1,6,10,5,1996,1996,4,2,14,8,3,0.0,3,5,3,1,4,1,3,2096,6,0,300,2396,2,1,2,5,2411,2065,0,4476,1,0,3,1,4,1,1,10,7,2,5,2,1996.0,1,3,813,5,5,3,171,78,0,0,0,555,1,3,0,0,7,2007,9,1,745000
1184,30,4,60.0,10800,2,1,4,4,1,5,1,18,3,3,1,3,5,6,1920,1950,4,2,12,13,3,0.0,4,5,1,4,4,4,5,821,6,0,299,1120,2,1,2,5,1130,0,0,1130,1,0,1,0,2,1,4,5,7,1,3,6,1970.0,3,2,720,5,5,3,229,0,0,0,0,0,0,0,0,0,6,2006,9,5,120000
1185,20,4,50.0,35133,1,0,4,4,1,5,2,24,3,3,1,3,5,4,1963,1963,4,2,9,9,2,226.0,4,5,2,4,4,2,5,1159,6,0,413,1572,2,3,2,5,1572,0,0,1572,1,0,1,1,3,1,4,5,7,2,5,1,1963.0,2,3,995,5,5,3,0,263,0,0,263,0,0,0,0,0,5,2007,9,5,186700
1186,50,4,60.0,9738,2,0,4,4,1,5,1,8,3,3,1,1,5,7,1924,1950,2,2,1,1,3,0.0,4,3,1,4,4,4,2,392,6,0,392,784,2,3,2,5,949,272,0,1221,1,0,1,0,4,1,4,7,7,0,0,2,1965.0,3,1,392,5,5,3,0,0,236,0,0,0,0,0,0,0,3,2006,9,5,104900
1187,190,4,107.0,10615,2,0,1,1,1,1,2,18,1,1,2,6,3,5,1900,1970,2,2,7,7,3,0.0,4,5,2,2,4,3,2,440,6,0,538,978,2,5,2,5,1014,685,0,1699,1,0,2,0,3,2,4,7,7,0,0,5,1920.0,3,2,420,2,2,3,0,74,0,0,0,0,0,0,0,0,8,2009,9,1,95000
1188,20,4,89.0,12461,2,0,4,4,1,1,1,16,3,3,1,3,8,5,1994,1995,2,2,8,8,3,0.0,3,5,3,3,4,4,3,1456,6,0,168,1624,2,1,2,5,1624,0,0,1624,1,0,2,0,2,1,3,5,7,1,2,2,1994.0,2,3,757,5,5,3,0,114,192,0,0,0,0,1,0,0,7,2006,9,5,262000
1189,60,4,68.0,8935,2,0,1,4,1,5,1,6,3,3,1,6,7,5,2002,2002,2,2,13,14,2,95.0,3,5,3,3,4,4,6,0,6,0,831,831,2,1,2,5,831,829,0,1660,0,0,2,1,3,1,3,7,7,0,0,2,2002.0,2,2,493,5,5,3,144,68,0,0,0,0,0,0,0,0,7,2009,9,5,195000
1190,60,4,60.0,7500,2,0,4,4,1,5,1,9,3,3,1,6,7,5,1999,1999,2,2,13,14,3,0.0,4,5,3,4,4,4,6,0,6,0,994,994,2,3,2,5,1028,776,0,1804,0,0,2,1,3,1,3,7,7,1,5,2,1999.0,1,2,442,5,5,3,140,60,0,0,0,0,0,0,0,0,6,2010,9,5,189000
1191,190,4,69.0,32463,2,0,4,3,1,5,2,12,3,3,2,3,4,4,1961,1975,2,2,9,9,4,149.0,4,3,2,4,4,1,2,1159,6,0,90,1249,2,1,2,5,1622,0,0,1622,1,0,1,0,3,1,4,7,7,1,5,1,1975.0,1,4,1356,5,5,3,439,0,0,0,0,0,0,0,0,0,3,2007,9,5,168000
1192,160,2,24.0,2645,2,2,4,4,1,5,1,22,3,3,4,6,8,5,1999,2000,2,2,9,9,2,456.0,3,5,3,3,4,4,6,0,6,0,776,776,2,1,2,5,764,677,0,1441,0,0,2,1,2,1,3,5,7,0,0,6,1999.0,3,2,492,5,5,3,206,0,0,0,0,0,0,0,0,0,11,2007,9,5,174000
1193,50,5,60.0,9600,2,1,4,4,1,5,1,18,3,3,1,1,5,8,1925,1994,3,2,13,14,3,0.0,4,5,3,4,4,3,6,0,6,0,702,702,2,3,2,5,842,630,0,1472,0,0,1,0,3,1,3,6,7,0,0,6,1925.0,3,1,250,5,2,2,0,0,84,0,0,0,0,2,0,0,7,2007,9,5,125000
1194,120,5,69.0,4500,2,0,4,4,1,3,1,12,3,3,5,3,6,5,1999,1999,4,2,13,14,2,425.0,4,5,3,1,4,4,3,883,6,0,341,1224,2,1,2,5,1224,0,0,1224,1,0,2,0,2,1,4,5,7,0,0,2,1999.0,1,2,402,5,5,3,0,304,0,0,0,0,0,0,0,0,6,2009,9,5,165000
1195,60,4,80.0,9364,2,0,4,4,1,1,1,20,3,3,1,6,6,7,1969,1969,2,2,7,7,4,143.0,4,5,2,4,4,4,1,371,6,0,292,663,2,5,2,5,663,689,0,1352,0,0,1,1,4,1,4,7,7,0,0,2,1969.0,1,1,299,5,5,3,379,36,0,0,0,0,0,3,0,0,3,2010,9,5,158000
1196,60,4,51.0,8029,2,0,1,4,1,5,1,9,3,3,1,6,6,5,2005,2005,2,2,13,14,3,0.0,4,5,3,3,4,4,6,0,6,0,728,728,2,1,2,5,728,728,0,1456,0,0,2,1,3,1,3,8,7,0,0,2,2005.0,1,2,400,5,5,3,100,24,0,0,0,0,0,0,0,0,7,2008,9,5,176000
1197,60,4,58.0,14054,2,0,1,4,1,5,1,9,3,3,1,6,7,5,2006,2006,2,2,13,14,3,0.0,3,5,3,3,4,1,6,0,6,0,879,879,2,1,2,5,879,984,0,1863,0,0,2,1,4,1,3,9,7,1,3,4,2006.0,1,3,660,5,5,3,100,17,0,0,0,0,0,0,0,0,11,2006,7,6,219210
1198,75,5,65.0,8850,2,0,1,1,1,1,1,18,3,3,1,5,7,6,1916,1950,2,2,9,9,3,0.0,4,5,1,4,4,4,6,0,6,0,815,815,2,1,2,5,815,875,0,1690,0,0,1,0,3,1,4,7,7,1,3,6,1916.0,3,1,225,5,5,3,0,0,330,0,0,0,0,0,0,0,7,2006,6,5,144000
1199,20,4,70.0,9100,2,0,4,4,1,5,1,6,3,3,1,3,7,5,2001,2001,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,1212,1212,2,1,2,5,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,0,2,2001.0,2,2,573,5,5,3,356,0,0,0,0,0,0,0,0,0,6,2009,9,5,178000
1200,20,4,75.0,11235,2,0,4,4,1,5,1,20,3,3,1,3,4,5,1963,1979,2,2,7,7,2,51.0,4,5,2,4,4,4,5,547,6,0,504,1051,2,3,2,5,1382,0,0,1382,0,0,1,1,3,1,4,6,7,1,4,2,1974.0,3,2,459,5,5,3,0,82,0,0,0,0,0,0,0,0,10,2006,9,5,148000
1201,20,4,71.0,9353,2,0,4,4,1,5,1,13,3,3,1,3,4,5,1970,1970,2,2,9,9,3,0.0,4,5,2,4,4,4,6,0,6,0,864,864,2,3,2,5,864,0,0,864,0,0,1,0,3,1,4,5,7,0,0,2,1972.0,3,1,280,5,5,3,0,0,0,0,0,0,0,0,3,0,7,2006,8,1,116050
1202,60,4,80.0,10400,2,0,4,4,1,1,1,6,3,3,1,6,7,5,1998,1998,2,2,13,14,3,0.0,4,5,3,3,4,1,6,0,6,0,866,866,2,1,2,5,866,913,0,1779,0,0,2,1,3,1,3,6,7,0,0,2,1998.0,2,2,546,5,5,3,198,36,0,0,0,0,0,0,0,0,3,2009,9,5,197900
1203,50,5,50.0,6000,2,0,4,4,1,1,1,4,3,3,1,1,5,8,1925,1997,2,2,14,15,3,0.0,4,5,1,4,4,4,6,0,6,0,884,884,2,1,2,5,884,464,0,1348,1,0,1,0,3,1,4,5,7,1,2,6,1960.0,3,1,216,5,5,1,0,0,208,0,0,0,0,0,0,0,5,2009,9,5,117000
1204,20,4,75.0,9750,2,0,4,4,1,5,1,6,3,3,1,3,7,5,2000,2001,2,2,13,14,2,171.0,3,5,3,3,4,4,6,0,6,0,1630,1630,2,1,2,5,1630,0,0,1630,0,0,2,0,3,1,3,6,7,1,5,2,2000.0,3,2,451,5,5,3,74,234,0,0,0,0,0,0,0,0,10,2009,9,5,213000
1205,20,4,78.0,10140,2,0,4,4,1,5,1,15,3,3,1,3,5,6,1975,1975,2,2,7,7,3,0.0,4,5,2,3,4,4,1,788,6,0,268,1056,2,1,2,5,1074,0,0,1074,1,0,1,1,3,1,4,6,7,0,0,2,1975.0,2,2,495,5,5,3,0,88,0,0,0,0,0,3,0,0,7,2006,9,5,153500
1206,20,4,90.0,14684,2,0,1,4,1,2,1,21,3,3,1,3,7,7,1990,1991,4,2,7,7,2,234.0,3,5,2,3,4,3,1,485,2,177,1496,2158,2,3,2,5,2196,0,0,2196,0,0,2,0,3,1,3,7,7,1,5,2,1990.0,2,3,701,5,5,3,84,70,0,0,0,0,0,0,0,0,6,2009,9,5,271900
1207,20,3,69.0,8900,2,0,4,4,1,5,1,21,3,3,1,3,4,4,1966,1966,2,2,7,7,3,0.0,4,5,2,4,4,4,5,1056,6,0,0,1056,2,5,2,5,1056,0,0,1056,1,0,1,0,2,1,4,5,7,0,0,6,1966.0,3,1,384,5,5,3,0,42,0,0,0,0,0,3,0,0,11,2006,9,5,107000
1208,20,4,70.0,9135,2,0,4,4,1,5,1,6,3,3,1,3,6,5,2003,2003,2,2,13,14,2,120.0,3,5,3,3,4,1,3,340,6,0,1342,1682,2,1,2,5,1700,0,0,1700,1,0,2,0,3,1,3,7,7,0,0,2,2003.0,2,2,544,5,5,3,192,23,0,0,0,0,0,0,0,0,5,2006,9,5,200000
1209,20,4,70.0,7763,2,0,4,4,1,5,1,13,3,3,1,3,5,7,1962,1980,2,2,9,9,3,0.0,4,3,2,4,4,4,5,504,2,108,319,931,2,5,2,5,1283,0,0,1283,1,0,1,0,3,1,4,6,7,0,0,6,1980.0,3,2,506,5,5,3,0,0,0,0,0,0,0,0,0,0,10,2008,9,5,140000
1210,20,4,85.0,10182,2,0,1,4,1,2,1,22,9,3,1,3,8,5,2006,2006,4,2,13,14,4,420.0,3,5,3,1,4,3,3,1220,6,0,440,1660,2,1,2,5,1660,0,0,1660,1,0,2,0,3,1,3,8,7,1,3,2,2006.0,2,2,500,5,5,3,322,50,0,0,0,0,0,0,0,0,5,2006,7,6,290000
1211,60,4,70.0,11218,2,0,4,4,1,5,1,21,3,3,1,6,6,5,1992,1992,2,2,14,15,3,0.0,3,5,3,3,4,4,6,0,6,0,1055,1055,2,1,2,5,1055,790,0,1845,0,0,2,1,3,1,3,8,7,1,5,2,1992.0,2,2,462,5,5,3,635,104,0,0,0,0,0,1,3,400,5,2010,9,5,189000
1212,50,4,152.0,12134,2,0,1,1,1,5,2,9,3,3,1,1,8,7,1988,2005,2,2,14,15,3,0.0,3,5,6,3,4,1,3,427,6,0,132,559,2,3,2,5,1080,672,0,1752,0,0,2,0,4,1,4,8,7,0,0,3,1988.0,2,2,492,5,5,3,325,12,0,0,0,0,0,0,0,0,6,2010,9,5,164000
1213,30,4,50.0,9340,2,0,4,4,1,5,1,8,3,3,1,3,4,6,1941,1950,4,2,9,9,3,0.0,4,5,2,4,4,4,5,344,6,0,328,672,2,5,2,5,672,0,0,672,1,0,1,0,2,1,4,4,7,0,0,2,1941.0,3,1,234,5,5,1,0,113,0,0,0,0,0,0,0,0,8,2009,9,5,113000
1214,80,4,69.0,10246,2,0,1,4,1,2,1,20,3,3,1,8,4,9,1965,2001,2,2,13,14,3,0.0,4,3,2,4,2,1,3,648,6,0,0,648,2,1,2,5,960,0,0,960,1,1,0,0,0,1,4,3,7,0,0,2,1965.0,3,1,364,5,5,3,88,0,0,0,0,0,0,0,0,0,5,2006,9,5,145000
1215,85,4,69.0,10205,2,0,1,4,1,5,1,13,3,3,1,7,5,5,1962,1962,2,2,9,9,3,0.0,4,5,2,4,4,1,2,784,6,0,141,925,2,5,2,5,999,0,0,999,1,0,1,0,3,1,4,6,7,0,0,2,1962.0,3,1,300,5,5,3,150,72,0,0,0,0,0,0,0,0,5,2006,9,5,134500
1216,20,4,99.0,7094,2,0,1,4,1,5,1,20,3,3,1,3,5,5,1966,1966,2,2,13,14,3,0.0,4,5,2,4,4,4,5,180,4,374,340,894,2,5,2,5,894,0,0,894,0,0,1,0,3,1,4,5,7,0,0,6,1966.0,2,1,384,5,5,3,0,0,0,0,0,0,0,3,0,0,5,2007,9,5,125000
1217,90,5,68.0,8930,2,0,4,4,1,5,1,20,6,3,3,1,6,5,1978,1978,2,2,13,14,3,0.0,4,5,4,0,0,0,0,0,0,0,0,0,2,5,2,5,1318,584,0,1902,0,0,2,0,4,2,4,8,7,0,0,2,1978.0,3,2,539,5,5,3,0,0,0,0,0,0,0,0,0,0,4,2010,9,5,112000
1218,20,2,72.0,8640,2,0,4,4,1,5,1,22,3,3,1,3,8,5,2009,2009,2,2,6,6,4,72.0,3,5,3,3,4,3,3,936,6,0,364,1300,2,1,2,5,1314,0,0,1314,1,0,2,0,3,1,3,6,7,0,0,2,2009.0,2,2,552,5,5,3,135,112,0,0,0,0,0,0,0,0,9,2009,7,6,229456
1219,50,5,52.0,6240,2,0,4,4,1,5,1,4,3,3,1,1,4,5,1947,1950,2,2,1,1,3,0.0,4,5,4,0,0,0,0,0,0,0,0,0,2,3,1,5,672,240,0,912,0,0,1,0,2,1,4,3,7,0,0,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2006,9,5,80500
1220,160,5,21.0,1680,2,0,4,4,1,5,1,3,3,3,4,6,6,5,1971,1971,2,2,6,6,2,236.0,4,5,2,4,4,4,6,0,6,0,672,672,2,5,2,5,672,546,0,1218,0,0,1,1,3,1,4,7,7,0,0,0,1980.0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0,0,4,2006,9,1,91500
1221,20,4,66.0,7800,2,0,1,4,1,5,1,13,3,3,1,3,5,5,1964,1964,2,2,14,15,3,0.0,4,5,2,4,4,4,5,312,4,600,0,912,2,5,2,5,912,0,0,912,0,0,1,0,2,1,4,5,7,0,0,2,1964.0,3,1,288,5,5,3,0,0,0,0,0,0,0,0,0,0,11,2006,9,1,115000
1222,20,4,55.0,8250,2,0,4,4,1,5,1,20,2,3,1,3,5,5,1968,1968,4,2,7,7,3,0.0,4,5,2,4,4,4,2,250,4,492,210,952,2,1,2,5,1211,0,0,1211,0,0,1,0,3,1,4,5,7,1,5,2,1968.0,3,1,322,5,5,3,0,63,0,0,0,0,0,0,0,0,8,2008,9,5,134000
1223,50,4,78.0,10496,2,0,4,4,1,5,1,13,1,3,1,1,6,6,1949,1950,2,2,14,15,2,320.0,4,5,2,4,4,3,5,196,6,0,844,1040,2,1,2,5,1168,678,0,1846,0,0,2,0,3,1,4,7,7,1,3,2,1949.0,3,1,315,5,5,3,0,0,0,0,0,0,0,2,0,0,1,2007,9,5,143000
1224,20,4,89.0,10680,2,0,4,4,1,5,1,13,3,3,1,3,5,3,1951,1951,4,2,14,15,2,44.0,4,5,2,4,1,4,4,756,6,0,1380,2136,2,5,1,1,2136,0,0,2136,0,0,2,0,4,1,4,7,5,0,0,6,1951.0,3,2,528,5,5,3,0,30,0,0,0,0,0,3,0,0,10,2006,9,5,137900
1225,60,4,60.0,15384,2,0,1,4,1,5,1,9,7,3,1,6,7,5,2004,2005,2,2,13,14,3,0.0,3,5,3,3,4,1,3,724,6,0,64,788,2,1,2,5,788,702,0,1490,1,0,2,1,3,1,3,8,7,1,3,2,2004.0,1,2,388,5,5,3,100,75,0,0,0,0,0,0,0,0,2,2008,9,5,184000
1226,80,4,65.0,10482,2,0,4,4,1,5,1,13,3,3,1,8,6,8,1958,1958,4,2,13,14,2,63.0,4,3,2,4,4,1,3,507,6,0,81,588,2,1,2,5,1138,0,0,1138,0,1,1,0,3,1,4,6,7,0,0,2,1958.0,2,1,264,5,5,3,224,0,0,0,0,0,0,4,0,0,6,2007,9,5,145000
1227,60,4,86.0,14598,2,0,1,4,1,2,1,22,2,3,1,6,6,5,2007,2007,2,2,13,14,4,74.0,3,5,3,3,4,3,6,0,6,0,894,894,2,1,2,5,894,1039,0,1933,0,0,2,1,4,1,3,9,7,1,3,4,2007.0,1,3,668,5,5,3,100,18,0,0,0,0,0,0,0,0,1,2008,9,5,214000
1228,20,4,72.0,8872,2,0,4,4,1,1,1,13,3,3,1,3,5,8,1965,2008,2,2,13,14,2,300.0,4,5,2,4,4,4,1,595,6,0,317,912,2,1,2,5,912,0,0,912,1,0,1,0,2,1,3,5,7,0,0,6,1992.0,3,2,576,5,5,3,0,240,0,0,0,0,0,0,0,0,12,2008,9,5,147000
1229,120,4,65.0,8769,2,0,4,4,1,1,1,17,3,3,5,3,9,5,2008,2008,4,2,9,9,2,766.0,1,5,3,1,4,4,3,1540,6,0,162,1702,2,1,2,5,1702,0,0,1702,1,0,1,1,1,1,1,7,7,1,3,2,2008.0,1,3,1052,5,5,3,0,72,0,0,224,0,0,0,0,0,10,2008,7,6,367294
1230,80,4,70.0,7910,2,0,4,4,1,5,1,13,3,3,1,8,5,5,1960,1960,4,2,4,7,3,0.0,4,5,2,4,4,4,1,666,6,0,409,1075,2,3,2,5,1507,0,0,1507,0,0,2,0,4,1,4,7,1,0,0,3,1960.0,3,1,404,5,5,3,0,0,0,0,0,0,0,2,0,0,8,2008,9,5,127000
1231,90,4,69.0,18890,2,0,1,4,1,5,1,20,2,6,3,1,5,5,1977,1977,6,2,10,11,3,1.0,4,5,2,3,4,4,3,498,5,211,652,1361,2,1,2,5,1361,1259,0,2620,0,0,2,2,4,2,4,12,7,1,5,4,1977.0,2,2,600,5,5,1,155,24,145,0,0,0,0,0,1,8300,8,2007,9,5,190000
1232,90,4,70.0,7728,2,0,4,4,1,5,1,13,3,3,3,8,5,6,1962,1962,4,2,14,15,2,120.0,4,5,2,4,4,1,1,803,6,0,303,1106,2,5,2,5,1190,0,0,1190,1,0,1,0,3,1,4,6,7,0,0,2,1962.0,3,2,540,5,5,3,0,18,0,0,0,0,0,2,0,0,5,2006,9,5,132500
1233,90,4,70.0,9842,2,0,4,4,1,3,1,13,3,3,3,3,4,5,1962,1962,2,2,7,7,3,0.0,4,5,4,0,0,0,0,0,0,0,0,0,2,5,2,5,1224,0,0,1224,0,0,2,0,2,2,4,6,7,0,0,5,1962.0,3,2,462,5,5,3,0,0,0,0,0,0,0,0,0,0,3,2007,9,5,101800
1234,20,4,69.0,12160,2,0,1,4,1,5,1,13,3,3,1,3,5,5,1959,1959,4,2,10,11,2,180.0,4,5,2,4,4,4,5,1000,6,0,188,1188,2,2,2,5,1188,0,0,1188,1,0,1,0,3,1,4,6,7,0,0,2,1959.0,2,2,531,5,5,3,0,0,0,0,0,0,0,3,0,0,5,2010,1,1,142000
1235,70,3,55.0,8525,2,0,4,1,1,5,1,19,3,3,1,6,5,6,1911,1950,2,2,9,9,3,0.0,4,5,3,4,4,1,6,0,6,0,940,940,2,5,1,1,1024,940,0,1964,0,0,1,1,4,1,4,7,7,0,0,0,1980.0,0,0,0,0,0,1,0,192,0,0,0,0,0,0,0,0,11,2008,9,1,130000
1236,70,4,96.0,13132,2,0,4,4,1,5,1,7,3,3,1,6,5,5,1914,1950,2,2,14,15,3,0.0,4,5,1,3,4,3,6,0,6,0,747,747,2,3,2,2,892,892,0,1784,0,0,1,1,4,1,4,9,7,0,0,6,1914.0,3,1,180,2,2,1,203,40,0,0,0,0,0,0,0,0,7,2006,9,5,138887
1237,160,4,36.0,2628,2,0,4,4,1,5,1,17,3,3,4,6,7,5,2003,2003,2,2,13,16,4,106.0,3,5,3,3,4,4,6,0,6,0,764,764,2,1,2,5,764,862,0,1626,0,0,2,1,2,1,3,6,7,0,0,4,2003.0,2,2,474,5,5,3,0,27,0,0,0,0,0,0,0,0,6,2010,9,5,175500
1238,60,4,41.0,12393,2,0,2,4,1,3,1,6,3,3,1,6,7,5,2004,2005,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,847,847,2,1,2,5,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,3,4,2004.0,1,2,434,5,5,3,100,48,0,0,0,0,0,0,0,0,9,2006,9,5,195000
1239,20,4,63.0,13072,2,0,4,4,1,5,1,21,6,3,1,3,6,5,2005,2005,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,1141,1141,2,1,2,5,1141,0,0,1141,0,0,1,1,3,1,4,6,7,0,0,6,2005.0,3,2,484,5,5,3,0,0,0,0,0,0,0,0,0,0,3,2006,9,1,142500
1240,20,4,64.0,9037,2,0,1,2,1,5,1,24,3,3,1,3,8,5,2006,2006,4,2,13,14,2,32.0,3,5,3,3,4,1,3,428,6,0,1048,1476,2,1,2,5,1484,0,0,1484,0,0,2,0,2,1,1,6,7,1,3,2,2006.0,2,2,472,5,5,3,120,33,0,0,0,0,0,0,0,0,12,2007,9,5,265900
1241,60,4,65.0,8158,2,0,4,4,1,5,1,6,3,3,1,6,7,5,2003,2003,2,2,13,14,2,252.0,3,5,3,3,4,4,3,550,6,0,334,884,2,1,2,5,884,884,0,1768,1,0,2,1,3,1,3,8,7,0,0,2,2003.0,2,2,543,5,5,3,0,63,0,0,0,0,0,0,0,0,7,2008,9,5,224900
1242,20,4,83.0,9849,2,0,4,4,1,5,1,22,3,3,1,3,7,6,2007,2007,4,2,13,14,4,0.0,3,5,3,3,4,1,6,0,6,0,1689,1689,2,1,2,5,1689,0,0,1689,0,0,2,0,3,1,3,7,7,0,0,2,2007.0,2,3,954,5,5,3,0,56,0,0,0,0,0,0,0,0,6,2007,7,6,248328
1243,85,4,85.0,10625,2,0,4,4,1,5,1,15,3,3,1,7,7,6,1974,1974,2,2,10,11,2,81.0,4,5,2,3,4,2,3,885,4,168,0,1053,2,5,2,5,1173,0,0,1173,1,0,2,0,3,1,3,6,7,2,5,2,1974.0,2,2,528,5,5,3,0,120,0,0,0,0,0,3,0,0,1,2010,9,4,170000
1244,20,4,107.0,13891,2,0,4,4,1,5,1,17,3,3,1,3,10,5,2006,2006,2,2,13,14,0,0.0,1,5,3,1,2,2,3,1386,6,0,690,2076,2,1,2,5,2076,0,0,2076,1,0,2,1,2,1,1,7,7,1,3,2,2006.0,1,3,850,5,5,3,216,229,0,0,0,0,0,0,0,0,9,2006,7,6,465000
1245,70,4,69.0,11435,2,0,1,2,1,1,2,7,3,3,1,6,8,7,1929,1950,2,2,4,13,3,0.0,4,5,3,3,4,4,6,0,6,0,792,792,2,2,2,5,792,725,0,1517,0,0,1,0,3,1,3,7,7,2,3,6,1931.0,3,2,400,5,5,3,0,0,0,0,0,0,0,0,0,0,6,2006,9,5,230000
1246,80,4,78.0,12090,2,0,4,4,1,5,1,15,3,3,1,8,6,7,1984,2003,4,2,13,14,2,74.0,4,5,2,3,4,4,6,0,6,0,585,585,2,1,2,5,1140,728,0,1868,0,0,3,1,3,1,4,7,7,1,5,4,1984.0,1,2,477,5,5,3,268,112,0,0,147,0,0,0,0,0,1,2007,9,1,178000
1247,60,2,65.0,8125,2,0,4,4,1,5,1,22,3,3,1,6,7,5,2005,2006,2,2,13,14,3,0.0,3,5,3,3,4,4,6,0,6,0,756,756,2,1,2,5,756,797,0,1553,0,0,2,1,3,1,3,6,7,0,0,2,2005.0,2,2,615,5,5,3,0,45,0,0,0,0,0,0,0,0,3,2006,7,6,186500
1248,80,4,69.0,12328,2,0,1,4,1,5,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,2,335.0,4,5,2,4,4,1,3,539,6,0,473,1012,2,5,2,5,1034,0,0,1034,1,0,1,0,3,1,4,6,7,0,0,2,1976.0,3,3,888,5,5,3,0,0,0,0,0,0,0,0,0,0,5,2010,9,5,169900
